i,x,y,radius,DifPointsPercent,PixelsWithin,Mean_ndvi,Std_ndvi,Mean_savi,Std_savi,Mean_amplitude,Std_amplitude,Mode_lulc
21,562,5410,26,96.67093469910371,434,0.7155382566144891,0.07338064882182198,0.5060794037602359,0.08397957788429794,0.15514338931962512,0.08587061201461751,36
34,322,6000,25,95.92592592592592,287,0.8276235331297441,0.10005216164873833,0.591767079018255,0.10026725068259916,0.18782739680424795,0.09558675600139029,36
9,460,5394,25,95.9090909090909,348,0.7463144243978075,0.1079181720169508,0.504418951298431,0.09827164801556207,0.135766264969831,0.08161248291505438,36
15,1442,3792,25,96.2406015037594,375,0.7961909303033962,0.09874788577655415,0.5680499277999173,0.09035646870728792,0.28464493845287464,0.15737725127175226,41
19,1394,6448,23,96.50959860383944,278,0.7265739438486367,0.07601006227486966,0.4992674383078832,0.059056567359999895,0.16956316032682006,0.0798159755736555,36
24,1418,3786,25,96.17737003058105,368,0.7966611408650901,0.09211672000956768,0.568562161003257,0.07691374366961126,0.22048084469417395,0.1209599632729586,36
29,470,5350,23,96.40287769784173,295,0.7335935376360366,0.1020300724543701,0.5083241283072919,0.13030099371668238,0.16671201072287523,0.14232015951645371,36
18,2282,3510,25,96.8232044198895,412,0.8130667800203376,0.05134461679171625,0.5264817650477508,0.09727030500225015,0.24004950463589464,0.09337197557039477,21
8,414,5264,25,96.98630136986301,406,0.7059432815368238,0.09688734249601191,0.4805446911064026,0.07127644531162253,0.12263150755463458,0.06803848300418246,36
28,2570,5528,25,95.81993569131832,348,0.6735973600322578,0.07702788844524268,0.3680346741159184,0.06744143213979731,0.06205876474950239,0.04318551505618601,21
4,948,6500,25,96.69669669669669,364,0.7155417575748688,0.0747908868123602,0.47000868980438754,0.06491968318872063,0.12276065143540521,0.06938211104256173,36
11,2090,3012,25,96.72619047619048,361,0.79161345354591,0.07225393527757547,0.5709250020949588,0.06991793536141362,0.19329466896319608,0.10067830605725454,36
35,324,5254,25,95.97014925373135,359,0.7648633394037182,0.08974187275278263,0.5683648288119771,0.09817354754811056,0.26166721731880027,0.16524732416708754,36
17,2024,3468,25,96.48382559774964,398,0.7897221139030407,0.045999055218392655,0.5129653500021155,0.07194870744512273,0.1773596735662188,0.07770700100091767,21
1,590,5390,25,96.33286318758815,394,0.7445357918166448,0.08277326695053315,0.5225573384173315,0.07812896372087351,0.1839292702155636,0.10855348974352672,36
3,1472,3810,25,96.55688622754491,383,0.7339383798194483,0.13773758301103606,0.5363438304280964,0.1250546754044434,0.33748469173309326,0.13132445677023516,41
37,374,5968,25,96.274217585693,368,0.7228811482458252,0.09435757106931587,0.4867896229458355,0.08164116537448045,0.13247828167656095,0.07281324863217403,36
10,472,4598,25,95.89041095890411,339,0.7554687844857306,0.08138490967250041,0.5088047877338499,0.0610681116048693,0.14493800742171858,0.06579024292898203,36
38,606,5432,25,96.29032258064517,336,0.7377092824095771,0.08223999521891256,0.539006800852576,0.0806213669832738,0.1667744819689723,0.0952221032605732,36
14,474,5282,25,96.70014347202296,397,0.6852958393362528,0.11945808442655853,0.4710915225752059,0.07091817714220114,0.10241433559494177,0.046657361281880985,36
6,478,5238,25,96.43410852713178,358,0.667821200758987,0.10138086319177242,0.4980954817545471,0.05967296376481746,0.17020969750996812,0.07385760830450527,36
25,1740,2798,25,96.28482972136223,365,0.7349381484465601,0.0976087223694858,0.5187592178114432,0.0736369525961184,0.18133306405647398,0.08667612259950186,36
20,252,6096,26,95.62937062937063,303,0.7089758298856795,0.08081837650087902,0.43011711050649587,0.06486085700995788,0.18131763139672052,0.09953965742693476,20
30,1430,3752,26,96.84065934065934,409,0.8360258284219664,0.028884937931312377,0.5857499203801495,0.04334066108012142,0.15366537131511868,0.0755612522974184,36
13,154,6104,25,96.50092081031308,267,0.8209325250656441,0.06450784510503971,0.6046487878326142,0.0477499080877331,0.21195722591699914,0.09359839515052702,36
16,1718,3946,25,96.14767255216694,323,0.6994469801428642,0.12505312533097337,0.4927458963106688,0.09587591516837239,0.1317186773786799,0.09431515193890372,36
33,300,5342,25,96.61538461538461,361,0.7994222749055552,0.08683397446079763,0.6182538640842837,0.08316971288446229,0.39409480279400233,0.15945546373022787,36
36,348,5312,25,96.09984399375975,325,0.8208615467401507,0.07805091678790493,0.6323191387364832,0.09267697150801311,0.3400358615378825,0.1678345128724293,36
27,1844,2876,25,95.72649572649573,318,0.8634233726013587,0.028257153792455563,0.6564322828777808,0.04474514577058825,0.1865999214562749,0.0763282377385125,36
5,1696,2834,25,96.47577092511013,384,0.7406804453550649,0.07744847059273437,0.5033914765555455,0.07274374014170572,0.12565605483001993,0.06505812216230604,36
2,1490,3792,26,95.98278335724534,392,0.7444479773834779,0.15651860837252052,0.5658623771464829,0.1550172896549175,0.3486612603475355,0.16213650646088013,41
12,206,6102,26,95.88414634146342,362,0.7839579127343198,0.08399840057503838,0.5424449474311973,0.08895598383948199,0.19536353642849158,0.07999422032448975,36
23,542,5398,25,96.31205673758865,375,0.7393762339354082,0.08023251783469273,0.5390024954650849,0.09042941909148725,0.17838313997885502,0.10499213101944313,36
26,1754,2834,25,96.66666666666667,386,0.7728796610669727,0.07659338282451596,0.5336638674849555,0.06609636450172321,0.1652001289495374,0.0751919118060876,36
22,516,5168,25,96.51474530831099,410,0.7089773780292379,0.07215157709910924,0.4909574670424988,0.05628572191767739,0.16166364411018258,0.073609133812471,36
31,1610,2944,26,96.38069705093834,423,0.7656993930722761,0.07429663426980009,0.5573263148349302,0.09664389753727347,0.12501900068446659,0.0672558152417079,36
7,1620,2908,25,96.82080924855491,384,0.7555037520113029,0.07307813100624529,0.5074047626054354,0.06688731332495103,0.15335220027444452,0.07738712600485877,36
0,1458,3774,25,96.22926093514329,359,0.8036380619552782,0.09518270845636485,0.5829892649224566,0.0944071615774109,0.22401130457875404,0.16089053986742963,41
32,3200,1628,26,95.93023255813954,348,0.7546561014224595,0.08213695486640707,0.5278095272891724,0.06289876359692582,0.11328968797205288,0.06963661577824962,36
39,616,5134,25,95.97780859916782,407,0.7179266990350812,0.06915878446677108,0.5060124229192213,0.06708749384276388,0.20851630391695447,0.08925849784892502,36
42,1896,2994,25,96.0,351,0.7754354643582152,0.07372859987778702,0.5297154136076928,0.06988676225937566,0.16165862465826586,0.09749266322946216,36
41,1788,2862,25,96.63865546218487,369,0.770566280333951,0.08061947173981426,0.5341780436330614,0.07323540966111161,0.14052184392865333,0.08603249797801181,36
40,1394,3798,25,95.65916398713826,337,0.7922164489213636,0.09097082878608694,0.5864449438178003,0.0882550852578369,0.24637350438614902,0.18529497993302477,41
44,2780,1210,25,96.3768115942029,301,0.8288138655399641,0.08158433321638843,0.5504428960835377,0.08396935119897721,0.14657785728013947,0.09253202832740975,21
51,268,6090,25,95.89041095890411,301,0.7093178573369251,0.07815137646218269,0.45170424494513156,0.08233246583871565,0.22455588663415962,0.08883490345751305,20
57,394,5238,25,96.51324965132497,408,0.6752847758497585,0.07749394682472131,0.45114660383806676,0.07330544872446591,0.12094198733249734,0.057390762535676126,36
53,298,5236,25,96.19883040935673,370,0.7643945181211889,0.08380630450193075,0.5491825289152579,0.0750076329952877,0.18066871389911138,0.126530003765221,36
65,1462,3828,25,96.4080459770115,365,0.728776054931239,0.11955095370578388,0.5265297279471443,0.08975915833858102,0.27796563664967966,0.12711889020361697,41
59,592,5210,25,96.80555555555556,402,0.7367488610504912,0.08496039579194722,0.48117699351384685,0.06232098974696754,0.06826875500252418,0.046670007478280706,36
66,1622,2676,25,96.6472303206997,388,0.746468216141742,0.07709523424844754,0.5389659854621281,0.076542788380912,0.2238568724035383,0.1493820328945341,36
63,954,5586,25,94.8905109489051,263,0.8737833466056967,0.07657737289202537,0.6165123010902959,0.1075047806692604,0.17415509871933438,0.08517829658091136,36
77,982,6516,23,95.77702702702703,302,0.7580899336640777,0.0716383698746279,0.497660661461036,0.06210702649808801,0.13874978346827077,0.07792239330301054,36
43,2120,4314,25,96.04863221884499,339,0.722094738220429,0.08235435015987745,0.5459284886698267,0.07934604211915765,0.14844030791518467,0.12879095241423086,36
54,308,5358,25,96.5925925925926,379,0.8056713931942777,0.07193697724556418,0.6206646820716641,0.08327828776867499,0.37555307219543016,0.15756270008547466,36
50,226,6068,25,95.81320450885669,317,0.7244115809573519,0.12032945316940033,0.4795886503525205,0.1007693103910608,0.14007672476763286,0.08097823075223318,36
58,550,5094,25,96.57853810264386,344,0.7112836571774039,0.10776146437980978,0.49859253779320595,0.0745004323922451,0.13905131208573604,0.10069167488622523,36
76,966,6570,23,95.72649572649573,285,0.7507903088209035,0.0644284716538236,0.49300966666007395,0.05668559819645447,0.18479735554328444,0.08746042096035703,36
46,642,5108,23,95.6738768718802,318,0.7519209224432479,0.07654322745685033,0.5256776697078813,0.06775884249415683,0.18065571311570625,0.11002005301697354,36
47,350,5986,26,96.41379310344827,403,0.7563999972134963,0.09744114093219573,0.5196459824169989,0.09044127938911893,0.17449377407917818,0.10624627669383044,36
73,380,5334,23,96.03603603603604,284,0.7943957940709038,0.08621197067696566,0.6117734150701734,0.10016669250454659,0.33930520996762925,0.15957713696855935,36
64,1442,3812,25,96.52567975830816,348,0.7686043274407827,0.10943607734205214,0.5502465171499407,0.10129819534710117,0.30736667168888754,0.14852266250866106,41
68,1644,2784,25,96.44970414201184,360,0.7153732606473059,0.07990443832527232,0.5133600193972981,0.08655718856039799,0.13837302839593554,0.09871213967775333,36
49,50,6338,25,96.70014347202296,377,0.6650619922883649,0.10577206173442319,0.466723151924882,0.0900335845693834,0.18190343709170845,0.079537667317405,36
74,486,5044,23,96.34146341463415,282,0.7205745769756781,0.08660129051912988,0.5146444844597764,0.07539053455316137,0.18905712386012868,0.09920399362479523,36
60,602,5336,25,95.52845528455285,261,0.7858317088695425,0.10603398645652388,0.5424462201268249,0.07734623335582531,0.22441502449266668,0.11831431364166184,36
45,3162,1612,25,96.47058823529412,367,0.7926793568985282,0.05565909503598066,0.5488439225744295,0.05806990579985667,0.13646622310828913,0.0822624098045983,36
61,666,5144,25,97.18120805369128,415,0.7559043692938362,0.06783139824021682,0.5494484336889691,0.06838982559745953,0.17614316952676426,0.07351110341616504,36
71,1926,3058,25,96.39498432601881,338,0.8568386821285404,0.062239989615288906,0.6267434125086687,0.07680849916597463,0.19296592921213898,0.11242607478028668,21
