i,x,y,radius,DifPointsPercent,PixelsWithin,Mean_ndvi,Std_ndvi,Mean_savi,Std_savi,Mean_amplitude,Std_amplitude,Mode_lulc
22,7438,1430,25,95.0,233,0.9027333651738898,0.06582696313854591,0.7304764774596655,0.09068475591358574,0.5891932518839471,0.09913115290085724,39
0,7404,1674,25,96.23188405797102,382,0.7761346661091476,0.08529519990291302,0.5650160422214205,0.08328864429705818,0.4057959974814628,0.08298754227667417,39
24,7534,1612,25,96.37561779242175,325,0.7540449142299817,0.08879880417689753,0.5202806766648228,0.07655422307589509,0.3837442247692598,0.08558530973983226,39
23,7456,1434,25,95.17819706498952,202,0.8877403651746197,0.06894577207448459,0.7195080524451246,0.08246542619197408,0.5818529228304296,0.08388833117834746,39
30,6148,6378,25,96.03603603603604,328,0.7286975042509585,0.1020083683651205,0.5182834381604622,0.09620651023974401,0.3879431342749212,0.09590656391722831,39
21,7328,1356,23,96.08938547486034,285,0.7418379490774302,0.09507024375563099,0.49007903070610315,0.0892075708593318,0.3601248609448257,0.09805998006634867,39
38,6282,6592,23,96.44760213143873,314,0.733962215798537,0.12002644160135881,0.5319539202165385,0.11406989496384183,0.4005147444121331,0.12082493834783836,41
31,7404,1410,25,95.79684763572679,304,0.8115608181923224,0.15292598307810062,0.6196628724476717,0.16227539399151888,0.49897957943760707,0.16309237915416006,39
35,7378,1356,25,96.26485568760611,320,0.9119176101012748,0.04235178673992312,0.7166546205210863,0.054437659348771185,0.6146866746894549,0.0566171093097395,39
26,6278,6614,23,96.37931034482759,287,0.8178489401837747,0.059508776057422746,0.6034803358284203,0.06969044236847642,0.47282097129600503,0.08181144393649838,41
18,7280,1344,25,96.07250755287009,360,0.8649432569572946,0.038762740640865594,0.6103109651358694,0.046452411907631316,0.48503013594460936,0.06331098390418007,39
19,7542,1356,25,96.17486338797814,407,0.9105246914375709,0.034782143048168304,0.7171566044466627,0.06456493435085388,0.5819091849084398,0.0766233688851618,39
29,7558,1324,23,96.27749576988155,326,0.9020686452027671,0.07664510796623332,0.6963297602877758,0.08818386307476582,0.5585577191664375,0.09006849858001713,39
14,7372,1748,23,95.27272727272727,273,0.4635016549718678,0.11043331922524673,0.2962667327611681,0.07756647893327809,0.19484352211010572,0.07679434565410592,39
37,7552,1610,25,96.27228525121556,339,0.6871383093287716,0.1275615064006891,0.4702270865544527,0.10433078827744263,0.31779925445116675,0.12524922084544146,39
10,7336,1278,25,96.56357388316151,338,0.8651900552783306,0.13977212613449014,0.6728872726311004,0.1220626048921708,0.5565462393804,0.08663533646908265,39
34,7506,1480,23,96.03340292275574,250,0.694441984968487,0.09907133453116337,0.47938482078102884,0.07737659828122712,0.360157758802981,0.08782814083252824,39
6,7574,1570,23,95.66037735849056,278,0.49088111043458565,0.16473079370332527,0.3423567786112832,0.11819335144959066,0.1692883973714246,0.12115752350755028,39
27,7352,1388,25,96.01328903654485,320,0.7566697670023949,0.1487977318270124,0.5342845004906348,0.14821222605026582,0.40877361168581205,0.16581480132873652,39
32,5436,2368,23,96.1082910321489,300,0.745409258101316,0.04862218875236726,0.5080476492901714,0.05150627138888602,0.3210055210543554,0.05067101590899794,41
20,5620,7284,23,96.40625,336,0.7089835971457079,0.11059652931789957,0.509567363625549,0.08529511345726942,0.33535779507290275,0.07265783429969833,41
17,5604,7264,25,96.96969696969697,412,0.654822793308696,0.173525578546359,0.4645501192107426,0.12723703927293123,0.2904328314978882,0.11478050457239879,41
36,7516,1452,25,95.97701149425288,301,0.7151511286142457,0.1217542118008243,0.46971005573055014,0.11138158062962007,0.3469535731602673,0.11473699615021779,39
28,7540,1450,23,95.99303135888502,295,0.7150356792510012,0.10310566423541669,0.4794383551896925,0.07630497804706891,0.34192122854881296,0.08763476130952388,39
2,7376,1414,23,95.71150097465888,266,0.7377018466523446,0.14248492813654828,0.5197146494874293,0.13726567120383124,0.4012764073767752,0.1515555366227147,41
11,7358,1340,25,96.03174603174604,351,0.8459768676638031,0.11115235011178409,0.6318731908000885,0.1252247855597387,0.518070618386428,0.13985262861891595,39
25,7590,1332,25,96.661101836394,369,0.7555735006817775,0.1797147783132871,0.5151125056455103,0.148794851181808,0.3609590319938207,0.1603694251310569,39
15,7270,1328,23,95.98540145985402,299,0.8705257824766945,0.06083162571568426,0.6336339033270052,0.07450328540316933,0.5069244847742652,0.09622599366526866,39
8,7534,1594,25,96.09375,370,0.768583109072589,0.08384453094504438,0.5372442704991203,0.0673380552672951,0.38988439198428754,0.06593244738124024,39
13,7384,1686,25,96.88888888888889,380,0.6758981948729007,0.16066922412707318,0.4921810867198954,0.1404472536107898,0.34222966188124665,0.13893263858732685,39
1,7406,1656,26,96.3172804532578,417,0.83261135800051,0.04748044302570017,0.6111786270987195,0.05207161357937696,0.45789055673263535,0.062306565555345785,39
33,5640,7272,23,95.98603839441536,306,0.7312726977070881,0.10996685947503217,0.5529755874708379,0.10684155060784606,0.37275870056221644,0.09343375529755095,41
7,7288,1308,26,96.23955431754875,398,0.8662659174998439,0.05192456835857417,0.6523240331334091,0.0670369993417074,0.5435095187891662,0.07898508037768251,39
9,7314,1336,25,96.17940199335548,305,0.8206379741964095,0.06124651349196085,0.5647645524335564,0.0826450900281993,0.435013632135862,0.09715677086433791,39
4,7388,1656,23,96.57657657657657,299,0.8209289098077742,0.061226422448396045,0.5982223624541163,0.06990765006438175,0.4489691580651914,0.07190603351820117,39
12,7370,1706,25,96.63250366032212,399,0.5036550300474926,0.14735786479337312,0.3467202716685633,0.11534361786458075,0.2049542947620635,0.11446243227301806,39
16,7308,1294,26,95.76399394856278,355,0.869126106858788,0.06481900394777267,0.6726595814914252,0.08296816280327532,0.5581986738548831,0.07866650862850003,39
5,7362,1374,25,95.95015576323988,326,0.832465683687405,0.12305317759669238,0.6247841062869709,0.1326616842548404,0.5129060466094744,0.1504024615599241,39
