i,x,y,radius,DifPointsPercent,PixelsWithin,Mean_ndvi,Std_ndvi,Mean_savi,Std_savi,Mean_amplitude,Std_amplitude,Mode_lulc
4,1360,1486,27,96.71931956257595,501,0.8219881715680221,0.04577601295442138,0.5728848393242728,0.06101170595207495,0.3951255062849361,0.06382704084778365,20
36,1200,2232,27,97.03337453646478,470,0.7421423192598285,0.10270105063347103,0.5046783338406096,0.09415365730706926,0.31056642656477745,0.08819998157025824,21
0,3022,1844,27,95.97701149425288,369,0.7727279044140787,0.10242407643209817,0.5291558401230488,0.08795575288721805,0.326063921040979,0.11977176653188921,21
33,910,3982,27,97.06572769953051,496,0.7685953104346367,0.09924816461120338,0.5434747405630774,0.09268486591778204,0.321715635666606,0.10101019326803469,41
24,1532,1786,27,96.76258992805755,486,0.7759150490419816,0.08592480773990843,0.5406152990583958,0.07694930636185097,0.3321867578040515,0.11114130063234419,21
1,1376,1936,27,96.54350417163289,481,0.7838432161175012,0.06813551524441616,0.530781596275553,0.06401530524039234,0.3104613542658787,0.09591606881073278,41
2,2156,1678,27,96.79075738125802,446,0.8202264016689775,0.06569846739884777,0.5725240544749132,0.06748267747859842,0.38342652545002953,0.08530036138378434,20
17,442,4704,25,95.91503267973856,347,0.7878008092880893,0.08453377457958466,0.5438420742401759,0.08112684713712506,0.2870840043191322,0.13614997871231221,41
8,1542,1144,27,96.35135135135135,404,0.7927274330571923,0.06556007100934444,0.5402336830011835,0.0677821833651453,0.3557967055474184,0.10609487254828406,20
31,762,3472,27,96.69211195928753,450,0.7465805209558153,0.09849528932396685,0.5206037016253183,0.07545330647183315,0.3063413950881381,0.0899242463008123,21
21,1362,1110,27,96.13793103448276,413,0.7261189677022446,0.1369061747883545,0.48959998554345,0.10777989928675585,0.32573151345424617,0.11994565308959224,41
14,2632,1756,27,96.76584734799482,460,0.7993768280270708,0.06652027235449316,0.5460398810564587,0.0722672096236783,0.3799189291341806,0.07169060908283784,20
26,1858,642,27,96.7741935483871,452,0.8192204498165504,0.054923932196992396,0.5791402895013477,0.07027063978306401,0.37462320679514616,0.10235375619867432,20
7,1776,3992,25,96.78899082568807,392,0.7840121273079935,0.12023231760133625,0.5342186851343144,0.08913486768984313,0.22576269085241124,0.07010738219376891,21
27,2188,1292,27,96.61898569570872,448,0.7917696414632278,0.0779875649720856,0.5339215290029496,0.06123935438502919,0.300149328859304,0.1002985689777747,41
35,1142,3532,27,96.73105497771174,408,0.818667386539235,0.13595411944520555,0.6112476152399123,0.13289038229014982,0.46110785979558105,0.1384230819946024,41
5,2678,1296,27,96.43765903307889,437,0.7654141200477518,0.11653966485213746,0.5198101809368064,0.0907113076614232,0.3354544627571251,0.08366491511414144,20
25,1562,1098,27,96.35135135135135,418,0.7701629799960366,0.08389786114440408,0.5220460649020049,0.07744955151800263,0.36176042969506156,0.11148458382537473,20
12,2026,1516,27,97.00910273081925,446,0.8186485051269902,0.07568620981068208,0.5869487737149238,0.07938954071752119,0.34741567624197933,0.11825853063148539,21
30,2654,1726,27,96.72131147540983,419,0.8196032690663951,0.06472306779107574,0.5928408623002526,0.08478650103460808,0.3226983128455744,0.08477547838743904,21
10,2016,1556,27,96.38069705093834,407,0.7907633393288747,0.07651528916455724,0.5795933461066841,0.07699403497688127,0.348101494134538,0.10680568218505491,21
6,3580,3078,27,96.60326086956522,430,0.7774035099251908,0.09124728697668681,0.5425433445028952,0.09372320216475798,0.3257648895146412,0.14324449237236345,41
18,962,2944,27,97.12858926342072,483,0.7778703420504094,0.06923001746217014,0.5531842078306504,0.06911812787045772,0.3734227722250676,0.09645571850711937,20
11,2022,3814,27,96.00591715976331,384,0.8205842042703871,0.09612604996983186,0.6100377583356922,0.09432450574111123,0.4037198083178145,0.13212377921767057,41
9,1836,1892,27,96.45892351274787,404,0.797322336146477,0.08550059191828212,0.5605133060902958,0.0807482141712513,0.30795905959554026,0.10605448148400252,21
38,1364,1162,27,96.4,425,0.7539924494851311,0.10465089201112164,0.5290803316089308,0.10489468191795848,0.3020362250078944,0.1309926485548991,41
3,958,2792,27,96.39519359145527,427,0.823726323608574,0.057333346425178906,0.6292755833344117,0.08951685473810742,0.45668003441444954,0.10835073301661165,20
13,2284,1346,27,96.44322845417237,408,0.7897084636600266,0.09113593419593786,0.5571227109661208,0.08376430996178011,0.3756406492620605,0.0915991670957702,41
19,1158,2272,27,96.08108108108108,392,0.7578728955342499,0.13129646694120095,0.5193040307913048,0.11050450464094551,0.29022225152067743,0.08513476112209932,21
34,936,2708,27,96.45390070921985,405,0.6446520248221349,0.22940246716294815,0.4473307807246457,0.17080406656781946,0.2901931127432535,0.14746206915656632,20
20,1292,1314,27,96.6532797858099,422,0.7598316509598287,0.11620135598297487,0.5253473847378973,0.09098293846375619,0.26299211407247564,0.09299050394951523,41
37,1216,1568,27,96.69631512071156,451,0.761172663850391,0.11786725199304574,0.559314760453797,0.12720968286799988,0.34145024591821693,0.14341334873931888,41
32,812,6348,27,96.29629629629629,380,0.8149332872847973,0.09518399591559332,0.5541563262795548,0.088644450282374,0.24537102922655288,0.10932583594160043,21
16,4986,1136,27,96.47058823529412,449,0.8154432574870152,0.076031630961437,0.5604715274683012,0.06601302036098464,0.2726326877057847,0.07612065657029898,21
15,2672,772,27,96.85929648241206,459,0.831160200757643,0.07515426119232782,0.6077344922958875,0.08638884075170004,0.43216729388945085,0.11882246713701582,41
29,2614,1604,27,96.48682559598494,461,0.817135002391789,0.05324965564048791,0.5723502951209742,0.06304074456115981,0.3895023133295396,0.09131561778668856,41
28,2280,1510,27,96.11801242236025,355,0.732423577911931,0.18037749580491988,0.5062241701528529,0.15401759800946707,0.3126478767015354,0.13903432208388355,41
22,1384,884,27,96.75236806495263,419,0.7363085202763608,0.09409704207529189,0.5137992732358971,0.09396385328613466,0.3214790982897225,0.0956300673986021,20
23,1392,1108,27,96.5389369592089,473,0.7578035613210903,0.10533003311655599,0.5330354844114771,0.0982624518029185,0.3408373504347133,0.1050296776139167,20
51,2532,1908,27,96.46017699115045,459,0.8122014030389071,0.04673750715695805,0.5667794470711778,0.05400428725641947,0.38032300931253826,0.08209558526089646,20
53,2754,778,25,96.03803486529318,337,0.8192578663129169,0.0771307775386541,0.5725416687995443,0.07969906397065346,0.3151736502874304,0.08363183297040873,21
46,1562,1154,27,96.8668407310705,448,0.7882999995218206,0.053534143003225586,0.5334481267636155,0.05197761194074848,0.3517115863784723,0.08700897465555123,20
42,1458,1600,27,96.84848484848484,476,0.8175996750797466,0.06328436566999769,0.5873851612584788,0.07264134611775035,0.4330346405531669,0.09013973654439489,20
55,1444,2356,25,96.92780337941629,349,0.8722998867549454,0.0578742555344309,0.6797796646910185,0.1031459596522087,0.5200894546722313,0.15450118010204084,20
54,5714,4422,25,94.84304932735427,206,0.809209538126497,0.10346362440214893,0.5205850372300066,0.09046508189796375,0.24419006334222382,0.10160726816529374,21
47,2134,1866,27,96.3917525773196,460,0.8028122175126395,0.1028412091052618,0.5352119684372396,0.07632608943177793,0.27204327050918137,0.08950612736490786,21
49,2166,570,27,95.82132564841498,386,0.816351013430265,0.07625403850898901,0.580894673831928,0.07577177874071392,0.33009723169641225,0.11792182198777382,41
45,1548,838,27,96.96969696969697,471,0.7659890139996212,0.07694283776370565,0.5179410628285777,0.07219127921487058,0.35358708248976384,0.06783378312950361,20
48,2148,516,27,96.3013698630137,419,0.8545488633552674,0.07457512160079892,0.6414976317128014,0.1007043974226252,0.4439871981654978,0.14852868640834468,39
60,1134,3616,27,96.38854296388543,470,0.7944809407868645,0.10421321653507282,0.5517147254891702,0.08716911049767588,0.3574464623738109,0.10291081288776406,20
50,2516,1924,27,96.6532797858099,431,0.8160048501828906,0.046353335776539634,0.5582833787013297,0.05481166593943934,0.37153689384732513,0.08390722631294857,20
41,1450,1074,27,96.35854341736695,405,0.8417668117797615,0.04931740301382534,0.5688833303780735,0.05683495711497016,0.3403213241847126,0.10546214734692803,20
43,1480,1936,27,96.84343434343434,441,0.7772925571825805,0.07625138088163011,0.5405326510232952,0.06756271432947873,0.3087897943527629,0.0948028815410827,21
39,1374,1342,27,96.54350417163289,492,0.8098119147810567,0.050933198972293606,0.5652053131491297,0.051437612367427485,0.3877060152519425,0.06547233813929661,20
40,1388,1358,27,96.78571428571429,490,0.7917534145351234,0.06633284025755755,0.5493432708444501,0.06707245159604697,0.37461177605431356,0.07768808346366333,20
44,1538,894,27,97.0959595959596,471,0.8190981964957991,0.053235900013106,0.5771113502611992,0.04932306056180797,0.37806792446146814,0.06731059785498625,20
52,2812,286,27,96.47058823529412,438,0.7605406157887078,0.05958744739030236,0.49775191802635954,0.0558382856238161,0.27357612561707856,0.0710183123935681,41
59,1056,3260,27,96.6532797858099,419,0.7762390174221044,0.092674582861923,0.5404360795059883,0.08543446863843984,0.25212882018051885,0.06252850745884346,21
56,494,4504,27,96.57444005270092,441,0.704259549246251,0.10777837006764165,0.4789206336149313,0.07544286384073094,0.21433930501631163,0.09532375093527112,21
61,1256,1474,27,96.48241206030151,479,0.6660915777773039,0.1551013687919263,0.4635226045919036,0.12081956997037975,0.24868145575141126,0.10394220899034487,20
57,760,3424,27,96.85534591194968,472,0.7262744261009723,0.09818406155007062,0.49066913649671196,0.07890387146019166,0.25206694098895194,0.08472170736396113,20
64,1368,6084,27,96.03174603174604,456,0.7628589463567226,0.12078099166634572,0.5199453703472486,0.09211211055288088,0.24177865582433614,0.10038692411224703,21
62,1334,1246,27,96.79897567221511,452,0.798576463703966,0.06521508709735518,0.5654940824004896,0.0656653585483466,0.3900749711861806,0.0814186874057244,20
69,1558,2356,27,96.11901681759379,458,0.8304926644898767,0.057823457183246975,0.6243050226629256,0.08304383032971334,0.46119163367584115,0.10518426410751769,20
65,1376,1146,27,96.73202614379085,447,0.7713265449953606,0.10509817858945623,0.5513152272676778,0.10402751808368207,0.35105519826651843,0.11633519365959018,41
66,1424,1144,27,96.38709677419355,450,0.7849368041415956,0.0939236446475768,0.545782580671314,0.08325645359270907,0.36522529768191075,0.11023924007032042,41
63,1368,1978,27,96.53465346534654,475,0.7778018670714187,0.08042840753329415,0.5278028655795826,0.07060686223626592,0.2809555144897655,0.08504986157699178,21
74,1936,720,27,96.72131147540983,446,0.7975646815811468,0.07040092413126968,0.5544135994718935,0.06537667090311507,0.30681003133078044,0.10100872099608636,21
75,2042,2590,27,96.76616915422886,469,0.7382606855586891,0.10844351714977239,0.5092921824158712,0.08695802426128013,0.296899883182115,0.10593062374107558,21
76,2234,1384,27,96.59400544959128,436,0.7856954791306452,0.11658767642195722,0.5501092431061437,0.09855049374580481,0.3136704773186912,0.08707611917349152,21
77,2316,1692,27,96.66221628838451,439,0.7678082577286224,0.09371977814917143,0.5252859482903723,0.08186092092030033,0.28781294386823986,0.08554068794624003,41
