i,x,y,radius,DifPointsPercent,PixelsWithin,Mean_ndvi,Std_ndvi,Mean_savi,Std_savi,Mean_amplitude,Std_amplitude,Mode_lulc
11,3590,4430,23,96.13356766256591,296,0.7467196411863996,0.09730672217310318,0.5298138228926593,0.0909852599768889,0.3791351075199172,0.086757946592829,39
38,6156,7314,23,94.7876447876448,264,0.8636389115311429,0.06998247859004451,0.6962561044292994,0.09348667152855186,0.531069279058985,0.11275729782809105,39
23,3700,2382,23,95.31568228105907,268,0.8946877841679555,0.041368351931693886,0.7070641928275954,0.07486758214097607,0.48645526368298253,0.11475866042734051,39
35,3610,4462,25,96.27906976744185,346,0.8112885287465254,0.054458741248072706,0.5919042643031057,0.05945010161013073,0.43298479273440066,0.06303517478937944,39
15,3880,5160,26,95.92529711375212,346,0.835259252793926,0.06172486622352562,0.6382412369086993,0.07609623827506194,0.4817944964826034,0.09083920814153483,39
18,2754,5498,25,97.1264367816092,376,0.8701119703879884,0.026297941042336254,0.6458838487905725,0.028232238242016004,0.4965447310330619,0.02659312176042281,39
4,3662,4410,25,95.30956848030019,271,0.8133674666265985,0.06584752620268955,0.565004129918083,0.06192729739545107,0.3736433702565375,0.10033050907490995,39
13,5754,1454,25,96.21451104100946,350,0.8737289768059007,0.045592238149947575,0.6422537491409057,0.08565419889675718,0.4797419351409647,0.08794828277101512,39
32,2792,5550,25,95.2076677316294,323,0.8619619674326395,0.03934329866731828,0.6269383899584354,0.05380038325214321,0.47639571606149417,0.058860405456730755,39
34,3362,5280,25,96.14197530864197,364,0.7713733924273686,0.10518250209160859,0.5544806274200121,0.09967671407774573,0.38291116026927935,0.10493383069216951,39
10,4800,2076,25,94.6067415730337,214,0.9080543355318905,0.02035155901807345,0.7461190144793859,0.061929120306070166,0.5099883108823359,0.10558245523396573,39
26,4042,5352,26,96.48318042813456,352,0.7700384069269062,0.05877112940759439,0.5304577233026064,0.06470352480965796,0.37068509793617016,0.0773605229460172,39
9,2638,5712,23,96.30996309963099,269,0.8695563826252161,0.015349206405379793,0.6478065599111317,0.0266390839104733,0.46539003682768754,0.03401080081501174,39
21,3726,2638,25,96.3436928702011,308,0.8722619455992889,0.028630039016161613,0.6880149727385343,0.06140069357052361,0.4632001519919275,0.10448310086284172,39
22,2586,5694,23,94.76987447698745,229,0.8473911978254994,0.03491746732218488,0.6731699963785568,0.052697019885651085,0.5224379436405018,0.05948117047054775,39
20,3500,2402,25,96.36678200692042,274,0.9048185916174025,0.03011002816997757,0.7115818979361006,0.046830715289614216,0.5302795205198557,0.06013497643161837,39
36,3780,2432,25,95.76427255985267,281,0.8474233006743584,0.028972897910322093,0.6124015637702326,0.07445528163509477,0.35995487485352745,0.1187368647038689,39
14,2256,2612,26,95.93639575971731,313,0.8712422165441066,0.053723407264583495,0.6540535438852897,0.08294445697404665,0.45331783703867384,0.1150137939292172,39
27,2608,5576,25,95.3307392996109,230,0.8739435949040167,0.030888780431710724,0.7120485666564793,0.05084985575313687,0.5573366090896194,0.07140182480814689,39
3,2902,5876,25,95.7841483979764,343,0.771965597669544,0.073844515238812,0.5325784626591409,0.08247801004675578,0.34998286673990386,0.09094525261695459,39
30,2770,5708,25,95.81497797356828,205,0.8248532315876453,0.04785796383492229,0.5877928074242611,0.07066283449379304,0.434370644979729,0.08839140114979085,39
31,2784,5662,25,95.4225352112676,317,0.831835772010529,0.06509886371713432,0.5977866121284198,0.06321433751486573,0.4522349917833958,0.07186981342103262,39
7,2718,5504,25,96.68174962292609,365,0.8605525498959944,0.030422387604225956,0.6190015076549359,0.039459441653270595,0.47066818333937643,0.042673340898145194,39
33,3338,5424,25,96.56652360515021,380,0.7909984787956186,0.05425016142678058,0.5576240162614549,0.05713677702796603,0.37714072731891124,0.0599906747207846,39
37,3966,5326,25,96.11111111111111,395,0.7500780072077855,0.06716713476923215,0.5024518175721949,0.06300556209066054,0.3360360649383032,0.0772772936934636,39
12,3880,5110,25,96.46697388632873,345,0.831653378112913,0.04670092619050337,0.6339989340216794,0.06680908386374738,0.4809598763497337,0.06872225226031069,39
8,3526,518,25,96.8944099378882,362,0.8574634188970868,0.07951295980308011,0.623370824499701,0.09763845587538636,0.4594631319537648,0.10372763083764279,39
5,6128,7356,25,95.39473684210526,338,0.8534395925964315,0.06992680613650926,0.6687878305316232,0.08414928302534319,0.4805125571224251,0.08094375779236224,41
24,6108,7442,23,94.77756286266924,311,0.8358767878668822,0.12151442991159174,0.6418320347784369,0.12342641351971069,0.4520611856541179,0.11621828796647213,41
28,2718,5556,25,96.62756598240469,378,0.8754486289020187,0.01946580035045551,0.6419346098584241,0.03802985632805281,0.49259377450284714,0.03615738132491677,39
1,6092,7318,25,95.12605042016807,359,0.8537838189244635,0.05589664144537217,0.6771077736072949,0.08718997291733038,0.48261477208752046,0.10499306306015598,39
19,3108,1210,25,95.46979865771812,322,0.7838631077279373,0.08115414596883051,0.5505862114027422,0.09446414668981874,0.4205744626572581,0.10877431030089216,39
6,6052,7354,26,95.72519083969466,356,0.8440903161211593,0.08861741543078777,0.6686970091539162,0.10112771454520747,0.48036218416348214,0.0973046198438683,39
16,6014,7316,26,94.59016393442623,365,0.8568648035629302,0.09302158833671414,0.6793215702345942,0.11120373592279298,0.5030899481309514,0.11120161762395368,39
17,2536,2624,25,95.62398703403565,329,0.8767618939781773,0.04154267286526511,0.7195228374176226,0.0622488432607843,0.5008334497819045,0.09844431009549094,39
0,6088,7394,25,95.28619528619528,341,0.8544129132443299,0.07738434075137794,0.6836069729675524,0.09545421037805488,0.4870290205390394,0.09249304299434954,39
29,2758,5160,25,95.11201629327903,249,0.9096104141248267,0.02247256276228341,0.763278768840134,0.04078016783436874,0.6346390175996466,0.04753880371511833,41
2,1598,324,25,95.41832669322709,240,0.8854777804234497,0.0777257438005253,0.6801558792031244,0.08861985849844804,0.49861527753805895,0.08621794716015231,39
25,2854,2640,26,95.91240875912409,395,0.8730417178982479,0.03449116635615554,0.658091617952402,0.05476419427930405,0.458692065681966,0.08367176812796283,39
39,6246,7326,23,96.31236442516268,256,0.8337197389789894,0.10888525335079045,0.6320333343449446,0.11613515391004704,0.45553907971641106,0.11601772201737999,41
41,1370,4650,25,96.21212121212122,297,0.8571835364145501,0.07784633982239225,0.644227147167455,0.09701900576972494,0.45922187117834495,0.14365216271318354,39
40,2804,5428,26,95.6386292834891,365,0.86797661855179,0.04855469389134058,0.6518940878094239,0.05915567594659244,0.5126951081967578,0.056153518499392104,39
48,4022,5138,25,95.72953736654804,302,0.8660481873689754,0.045147919457100165,0.6285740738745181,0.047457735316880585,0.44291785947877593,0.05859364158396772,39
42,2604,5688,25,96.03448275862068,291,0.8531773596442178,0.03378570420698916,0.672406940740912,0.04457528920347863,0.5174890669244198,0.05862039220111912,39
44,2634,2664,25,95.44468546637744,248,0.8803337311942591,0.04733287594127361,0.7213337105166292,0.09153088231322391,0.49597282601579823,0.15283448426070065,39
46,3558,4432,25,96.32892804698972,352,0.7969871928411678,0.06130422647001029,0.5755908466963436,0.06538448791736552,0.42218237310687023,0.07691446850979641,39
49,4692,1408,25,97.17912552891396,402,0.8892313214747236,0.04799321403896999,0.7088564500870169,0.06825811995146512,0.5207150713253771,0.07046522915991467,39
62,2360,824,25,95.55984555984556,243,0.8717555552395528,0.07640507646888559,0.6803817523064807,0.0984130185807812,0.5157453480240506,0.10134213690889549,39
54,6178,7274,23,95.0199203187251,284,0.8655894233644282,0.07269684647038781,0.6813040724644425,0.09456884185464942,0.5144654295840839,0.115391561113542,39
64,2716,5450,25,95.82463465553236,228,0.8691319626666094,0.040159692108267205,0.666707109902404,0.057198260004790474,0.5108021479628918,0.05060701349968961,39
43,2616,5718,25,95.1827242524917,315,0.8561599190029946,0.03944378925344979,0.653795071633011,0.06555273009304928,0.4901266452486518,0.07877960414426043,39
