i,x,y,radius,DifPointsPercent,PixelsWithin,Mean_ndvi,Std_ndvi,Mean_savi,Std_savi,Mean_amplitude,Std_amplitude,Mode_lulc
5,2672,1460,27,96.3302752293578,371,0.8821744705253157,0.03881882613790269,0.66051084741797,0.05240445475695653,0.5179862926705975,0.0625369572718014,39
19,2482,3468,25,96.3963963963964,363,0.8236528440769607,0.04805607449967247,0.6062763638765127,0.05881765947364552,0.42361875269651517,0.07218230187580915,39
2,2110,3054,27,97.14285714285714,495,0.7859077764106096,0.08808951778515765,0.5392419973812705,0.06469271065037219,0.3261542332579356,0.06447271144357762,20
33,6364,7092,27,96.56084656084656,452,0.7997503678873039,0.07478443244722156,0.5465228911042893,0.07041281554088141,0.38781776278077446,0.07215883300057625,20
11,2654,3430,27,96.71232876712328,419,0.8545235698555939,0.05438916812315435,0.6596288467120108,0.09217995871086493,0.48579618721894324,0.10911367581982873,39
36,6086,982,25,96.17834394904459,355,0.801093548349117,0.06838898286602589,0.5226971418895546,0.058320145044460835,0.38995502119697545,0.05432079142327891,39
16,838,3818,27,96.0,378,0.8738047217248102,0.048872525039179264,0.7369686845603575,0.07100342990844255,0.5986816807872852,0.08683983256357551,39
15,812,3578,27,96.6931216931217,436,0.8100830515943674,0.08558666412712222,0.6344969237471951,0.09480798603020872,0.47738359569823074,0.09328012669121441,39
34,1078,2890,25,95.65217391304348,328,0.7967964404792752,0.04936868580365014,0.5990841525280095,0.07773495306246665,0.44091218472985316,0.08971143269885994,39
29,2896,1792,27,96.54218533886583,421,0.824598374782926,0.11478083453084159,0.6377576446424537,0.10320483386768496,0.4377078994013767,0.09480180947420867,39
21,628,3930,27,97.25490196078431,484,0.53271559028289,0.14112876099085392,0.34097827519955254,0.1103188953467268,0.24152775815825878,0.10147953179759149,39
18,2532,2534,27,96.8905472636816,476,0.793923671320846,0.05060110435199977,0.5172679584236732,0.05170650781262398,0.38138807420156534,0.05761757160846256,20
27,1430,2768,27,96.67170953101362,383,0.8792690854645718,0.023906850807624256,0.7263779616052092,0.0635377066874903,0.5727985738551675,0.07249269530761164,39
10,7428,2348,27,96.8789013732834,472,0.800847634089315,0.06156807663632726,0.5533602222511187,0.05567990641961762,0.3527695986198898,0.05406629479860937,20
30,3026,636,27,96.34340222575517,333,0.8420662496787326,0.08578429952634511,0.6127448123119865,0.08512845355050766,0.45968783235608873,0.09932364473217398,39
13,684,5170,25,95.15260323159785,296,0.7765263263551154,0.1669887429349474,0.5510929291779009,0.1392672343207379,0.39311131598023463,0.14951645157232482,41
0,702,3698,27,96.15384615384616,345,0.738715803217371,0.22200860049404134,0.5825200082118541,0.2296815825028057,0.44659486025594497,0.23184391135402366,39
1,3006,560,27,96.57853810264386,365,0.8776152233244938,0.04322117354920375,0.7019649040635524,0.07677947479145718,0.5662521167246277,0.10109965380518346,39
20,3070,394,25,96.05263157894737,310,0.8749395440946557,0.05344133489295082,0.7150655144971236,0.07109141342650017,0.5787170411080655,0.07094159946308114,39
6,704,3656,27,96.34703196347031,369,0.8335515459189627,0.10813973324252998,0.6710906296900444,0.1377634698846378,0.5320243331224305,0.13621418407730204,39
17,2526,3440,27,96.39889196675901,429,0.8472170652931478,0.07643575915498958,0.6562595771106308,0.08713629957171115,0.5161700574684706,0.09132570265909552,39
31,3340,572,27,96.09120521172639,353,0.8531180946443325,0.04175973731184794,0.6166094422521768,0.05427281557417434,0.4548985903686605,0.09143120265252401,39
26,1148,3946,27,96.38932496075353,347,0.8058551610445696,0.07913659299867494,0.6038255790434849,0.09904979088453508,0.467784608354719,0.09987172300120008,39
14,692,3756,27,96.11650485436893,449,0.7738583460421833,0.09763605768247322,0.5665472499677644,0.11950539523384063,0.4443318330774565,0.1225140779134042,39
24,1076,3002,27,96.4936886395512,430,0.7897073581911122,0.09240074599469322,0.5865314457297733,0.08459622370945807,0.38957050998159215,0.09202847309883609,20
8,1226,2796,27,95.7095709570957,293,0.8707816392103952,0.04760646513231418,0.7105212437138443,0.06892664298138584,0.5500487627843433,0.09163162414156735,39
3,764,3622,27,94.90835030549898,249,0.8253985032036805,0.11657915604321523,0.6024868601444966,0.1162982681418348,0.4595237363819933,0.11768688854590365,41
28,2452,998,27,96.22905027932961,414,0.8665171200760239,0.04499231967268775,0.6687182491498558,0.06302683677131475,0.5081471009948672,0.06408357675005663,39
32,3410,442,27,96.27906976744185,381,0.8614248757967254,0.04802981364065041,0.6473729348751746,0.06567132071323757,0.4921268038947621,0.10479018220775121,39
35,1666,3288,25,96.76985195154778,410,0.7541398175643386,0.09392104863226264,0.5288971665971609,0.06522834460741632,0.3847035724570419,0.06743787772742975,20
25,1112,3954,27,95.13422818791946,313,0.7707158611409335,0.08335416748610036,0.5413051418316777,0.08705104150370412,0.41496409377747046,0.08363330171062065,39
4,2382,358,27,96.4131994261119,392,0.8912572009724871,0.027751419873016953,0.697183315230894,0.04686833383588189,0.5440850466625824,0.04739402988442279,39
23,768,4082,27,96.35343618513323,376,0.794543310098659,0.10047193733900826,0.5687744699988179,0.11302637255506373,0.4547076773886084,0.1084981716476823,39
37,696,3726,27,96.06299212598425,351,0.6480086865693546,0.18767197213290698,0.4507620319151615,0.18721030916288972,0.3177575870169438,0.19055867550093566,39
38,730,3570,27,95.46247818499127,325,0.6699043186321236,0.0857500289629945,0.41940306729579346,0.10393572933318698,0.2779526761238817,0.1080706592278312,41
22,726,3764,27,96.55172413793103,372,0.8384932525804534,0.0586966320443077,0.6450054844825066,0.08211850070306403,0.5236017994381439,0.08444691501528062,39
7,1180,3938,27,96.23733719247467,414,0.8512605174882822,0.07170561380653667,0.6454342020276654,0.08597715161180788,0.5058664246379037,0.0932376314521373,39
9,1942,3014,27,96.21903520208605,434,0.8167259512450042,0.07445062360709118,0.5985048804028309,0.06929596833589692,0.39046525210425537,0.09423748093305495,20
12,7638,2402,27,97.0193740685544,417,0.8550224139868656,0.0326867784719526,0.6190319186790245,0.04138947780417017,0.44401659724821924,0.0333457639861704,20
39,948,3606,27,96.4080459770115,382,0.8091610674397398,0.04921269737356511,0.5918824115761698,0.08115584896316147,0.4389075906660313,0.10301764312736554,39
43,2630,1272,27,96.72578444747613,436,0.8901202887489389,0.01792215734084896,0.6712341494844095,0.03131109841442511,0.5293609019512003,0.030174360524793036,39
42,2324,296,27,96.48318042813456,376,0.8875778391135424,0.04305793996272461,0.729907995232297,0.05807842677547634,0.5831357546295218,0.056760785660822446,39
40,982,3636,27,95.9807073954984,327,0.8602544134812193,0.04039014912508467,0.6194161694963063,0.06291395409626693,0.47972747311704556,0.08110708911987574,39
47,3470,618,27,96.35499207606973,338,0.8501964639057538,0.04986835087919868,0.6433407140236111,0.08064037431897882,0.4761411314932916,0.12873856151013424,39
41,2112,396,27,92.15116279069767,79,0.7374013259287069,0.1369795012977667,0.5189407896002511,0.16620976355409156,0.31927429977343896,0.1865303605659157,39
44,2868,1144,27,96.00591715976331,388,0.800335541112471,0.15243572052570487,0.6322405580707537,0.16353487403903602,0.49136408871856646,0.16352367224124167,39
45,3134,762,27,97.11664482306684,459,0.8599712083157975,0.04558624478357869,0.71056791886931,0.060520530385568067,0.5826324944775133,0.07563981445788731,39
46,3254,566,27,96.39344262295081,334,0.880133770590456,0.04902288390303655,0.6578698852707017,0.07114938150344637,0.48255871615513235,0.13038998671003865,39
51,3004,882,25,95.79124579124579,326,0.865402969094331,0.03917613507199995,0.5996422981033683,0.05681036172830264,0.4229634754675452,0.11052986902249275,39
61,932,3410,27,96.05263157894737,339,0.8669946236545117,0.05693254609973216,0.6787205889067209,0.0608220355695442,0.525448958732729,0.06393408339076537,39
49,6984,4714,27,97.09443099273608,478,0.6631396359570265,0.0829070693498863,0.43384435256541387,0.05886237257679843,0.28739806271723894,0.07085581213572126,20
63,1368,2734,27,96.11197511664075,339,0.8763220052884169,0.04818404178986077,0.6891302244943918,0.0758890785547273,0.5140901366514414,0.072110426725271,20
55,668,3908,27,96.19289340101523,453,0.7158664358732318,0.13268658781694095,0.5360379293022522,0.13681925199261294,0.44565718926803927,0.14115263977390602,39
54,432,5758,27,96.79144385026738,423,0.7703063737908531,0.06859250602757205,0.5709313026775693,0.06418267472789703,0.3139530002373668,0.054126652232637996,39
53,7394,1258,21,87.87878787878788,36,0.8891054386812777,0.021948627998980966,0.702387859640306,0.028056673368175886,0.5444114548433066,0.05322072188326693,39
48,3534,512,27,95.71183533447685,320,0.8857416893738492,0.034053206089646744,0.71576186142842,0.08111500573040162,0.5630047303522073,0.1119689913593657,39
64,2106,2556,27,96.55172413793103,407,0.856564969629242,0.04089344602947908,0.6148450508367974,0.05820693628198207,0.4218652469491088,0.08619668928927575,20
72,2890,1182,27,96.53979238754326,334,0.8880068102731774,0.014875161912766086,0.7233603076932094,0.0757545559865416,0.5217448135447529,0.15296591551562716,39
58,814,3532,27,95.90723055934515,408,0.8019930537933176,0.07101836268500841,0.6307230407110681,0.09906072926085155,0.4779901293043675,0.09802716286053628,39
57,734,4014,27,96.0122699386503,336,0.8504565082130526,0.0779129142742675,0.6499372317610516,0.07921828159738231,0.5365951024293446,0.0744319594285138,39
50,7652,2270,27,96.62775616083009,434,0.798053540286568,0.06381814657586632,0.5190296183921576,0.06421636783253118,0.32473322769259266,0.08839820254198928,20
56,674,5272,27,96.80232558139535,398,0.783482204160567,0.10247319610136227,0.5894077827990305,0.0986411032917953,0.431908298764178,0.09303536952764518,41
76,5046,2200,27,96.66666666666667,402,0.821395516123505,0.0747178650031009,0.5655221775791952,0.06246701130477509,0.38817446023373153,0.08608639640146351,39
62,1190,3890,27,96.55172413793103,366,0.8724114712924276,0.047100976771089105,0.6648709958794,0.0901824683804998,0.5035710221531274,0.12785456307257445,39
77,5170,2194,27,95.5223880597015,315,0.8451147303920411,0.03967152772852472,0.609377145608508,0.04643859193409659,0.42311962124012686,0.06524407146868409,39
52,7748,1522,25,96.46182495344506,283,0.8455571990286017,0.04625106201702053,0.5865099857133671,0.06968006363547993,0.39360112198553215,0.12058971520180146,39
67,2576,3462,27,95.61688311688312,333,0.8665154592625403,0.05216721762860304,0.6815856009007588,0.09472069233334363,0.5341053030628268,0.10681794949905257,39
66,2186,338,27,97.04301075268818,402,0.8850129210889996,0.07371337842725961,0.7722171550413283,0.0807860115823174,0.626244885810839,0.08116548887438764,39
68,2728,318,27,94.14316702819957,228,0.8298442242642281,0.07025472166943897,0.5816345557134022,0.07551898882091135,0.35775168013775605,0.1405675719939826,39
70,2784,1172,27,96.15384615384616,354,0.8344672670968362,0.04956503961559189,0.6106560903839758,0.07850539908339682,0.44705916405540314,0.10506343933788971,39
71,2838,1164,27,96.20637329286798,381,0.8402559923191586,0.11684397890510728,0.6913384462874305,0.12764721930622636,0.5460210681449057,0.12828939649207396,39
69,2760,1560,27,96.14243323442136,398,0.8920526654151693,0.034617053519591545,0.7132660857893841,0.07811013179023686,0.5600239561169988,0.08856013013909841,39
65,2118,3106,27,96.10570236439499,404,0.756889585602551,0.09567712525877506,0.5253770196560265,0.07052851609216808,0.3204086547332737,0.06695249974954075,20
74,3016,1154,27,95.96412556053812,372,0.8853926827083209,0.03038391985289514,0.6684637199442575,0.07376850603325243,0.4840248598628236,0.13956943692885648,39
75,3578,1440,27,95.37953795379538,332,0.7415995181241658,0.13902313072606973,0.5334934501105635,0.1542711420850884,0.3962510160311133,0.13578605910532493,39
60,844,2956,27,95.88652482269504,397,0.7869248650245405,0.07933050948251177,0.5587528604955989,0.08706671059541027,0.35357572431344864,0.08504923009123701,20
73,2934,1120,27,96.14767255216694,318,0.8792663913300937,0.020707478838177088,0.7245805479356571,0.05648539751907959,0.5676009504796888,0.06685914262865016,39
59,826,3128,27,96.54631083202511,395,0.8066399716501138,0.08149505382248283,0.5905564055441903,0.11199960541064477,0.4584264859001688,0.12483255102781497,39
78,5858,6630,27,96.94267515923566,455,0.8076638280325128,0.054964808365327786,0.5548780337061071,0.06334895475193754,0.3783940979683068,0.06825589775195037,20
79,642,5296,25,95.79684763572679,308,0.8471513521520265,0.07646519405601303,0.6794695450052417,0.0800447319111687,0.48234142983464917,0.07467569630097468,41
81,694,3630,25,96.64694280078895,309,0.7032434636976793,0.12478934642187638,0.49752838485831513,0.1602325771995586,0.3673257365197842,0.15787645987873097,41
82,840,3608,25,95.43057996485061,269,0.8454654323658916,0.0672407750027945,0.6167241648562145,0.06911108058671721,0.4727037325013199,0.06937818930099812,39
80,656,5138,25,96.27831715210355,366,0.7086605437070639,0.14601333756340906,0.47350233598612657,0.11566982998201411,0.31729144940877807,0.12472054378855912,41
85,5580,2442,25,95.5223880597015,328,0.8088471286158314,0.04761416596405595,0.6081599216369522,0.06788082155982723,0.47191310259596964,0.07853337732971769,39
83,1154,4154,25,95.9119496855346,336,0.8244719206245251,0.06503234914570855,0.5811101642692386,0.06917334238806813,0.43316082198086553,0.0710372239822123,39
96,1196,3928,27,96.51474530831099,441,0.8727402427818622,0.04445706784914479,0.660290504655896,0.06494049022561242,0.5259588761853827,0.06588092334232148,39
95,1152,3968,27,95.88138385502471,350,0.8222288887575127,0.04151511333121621,0.6097199105352628,0.06670795900088443,0.4797234085915251,0.07311428809834175,39
98,1442,3034,27,96.43734643734643,461,0.7913863030891085,0.08481610058023077,0.5774529004854229,0.07617350390087015,0.37992861381770543,0.07000962823227276,20
87,680,3644,27,95.82577132486388,309,0.6942758046779312,0.14735918914377374,0.5070316515538509,0.1708439290971221,0.372795532907895,0.1692807842964917,41
111,6302,5110,27,96.63978494623656,445,0.6971883276493751,0.07549235381725314,0.47878740027903965,0.04743518420377791,0.315842927590483,0.07658626117792133,20
101,2108,3084,27,95.86206896551724,368,0.7594974911929356,0.10001664279005781,0.5252938618923875,0.07339042894565861,0.31353240566432317,0.07187107568862373,20
91,838,3660,27,95.37953795379538,319,0.8765681487337724,0.04320510163419427,0.663331379904952,0.06785397199142071,0.5291682180341726,0.07281004024900883,39
88,704,5274,27,97.22222222222223,421,0.8000282191219054,0.09021373894949264,0.5803584605965518,0.08878433288022107,0.42059167068963177,0.09719836621379938,39
90,800,3830,27,96.17918313570487,442,0.8309480498366684,0.06243648364501914,0.6620142167910916,0.06834700490097999,0.5277404039021271,0.06704052901708621,39
93,992,2912,27,96.60326086956522,392,0.8353157095829313,0.05748469767247168,0.6259829682932466,0.07546462391969537,0.3975945572553365,0.09954156342022803,20
97,1234,3912,27,96.66203059805285,404,0.8564040098026162,0.04006092156629188,0.6498084994788947,0.07429636771523766,0.4919874752007677,0.10186830145977561,39
92,950,3656,27,96.90402476780186,369,0.8399468323902378,0.0466657884226409,0.6042611121723251,0.08375447298010305,0.45091243358041994,0.10632567803424643,39
106,2668,290,27,96.05678233438486,352,0.8564274891695173,0.04859635734016639,0.6179933085578528,0.05641756764994059,0.4552300842021889,0.10722452334062454,39
99,1848,2738,27,96.86323713927227,460,0.7993023748427754,0.0737861012265869,0.5351904567632897,0.05945225017302106,0.3409552300903633,0.0724627970408929,20
89,764,4240,27,96.53259361997226,417,0.8032139117112854,0.10669467248281825,0.583720842131919,0.15364027242296985,0.4818996718035038,0.17005772643785194,39
110,4350,832,27,96.26038781163435,412,0.8641596208873834,0.0686132973777436,0.6550045983221832,0.0849204345702619,0.5143666066124486,0.09162492428553749,39
103,2296,884,27,96.25187406296851,353,0.8904362752121091,0.021314219963791778,0.6883963828374334,0.04138682065544807,0.5365152694894225,0.0457558333829678,39
104,2370,2968,27,96.3855421686747,427,0.7859317870387654,0.07952061527155707,0.5296423375980625,0.06928301250433122,0.3709575618546741,0.08016023369902049,20
102,2160,380,27,96.64233576642336,381,0.83256732023184,0.10432951951464713,0.6512833429623031,0.12488888229885955,0.4962758048461979,0.13266461453098705,39
86,648,3782,27,96.49122807017544,392,0.81372254159337,0.10127467030504174,0.6693500872339521,0.14825304323849609,0.5441668846862657,0.1477349776702334,39
116,2562,418,25,95.63492063492063,258,0.8988997183183542,0.03599477913309357,0.7144881933341645,0.06933949240993333,0.565489488196925,0.07463555490255232,39
94,1138,4196,27,96.31147540983606,440,0.7998380281481737,0.05411806042161555,0.5877479961295689,0.08086261687242584,0.43847697753333104,0.08692031356431562,39
105,2372,378,27,96.53092006033182,364,0.8998679248109522,0.028182494735609253,0.7331990351430723,0.04865578916413016,0.5860020078296396,0.05399577383098325,39
84,1560,3348,25,95.22058823529412,291,0.7655863164553428,0.09022654372018157,0.522152680231526,0.07644806624778852,0.2997411357368273,0.09829601930875038,39
115,2550,2766,25,96.55172413793103,373,0.8791659992821304,0.029998435739072606,0.7117461452529961,0.08680124871584953,0.5206155504538222,0.1246836745221209,39
122,702,3804,27,96.52173913043478,424,0.8444384413556302,0.0438908476691335,0.6737773259835989,0.07834888330140943,0.5284358973215632,0.08893518596243855,39
113,2344,314,25,95.21072796934865,284,0.8802421826392399,0.060892363772917346,0.7234923842693843,0.08096939012435632,0.5756150527115522,0.07261602182848438,39
112,1104,4100,25,95.88414634146342,342,0.8721560428318575,0.02665255449489435,0.6895742134503164,0.06616052412718024,0.5477904962850169,0.06872827625691193,39
108,3310,982,27,95.82577132486388,297,0.8499747652230312,0.04829922491857283,0.6451964076932912,0.07825299801433311,0.47569448370224354,0.12872546793886175,39
107,2902,640,27,95.82637729549249,320,0.8478223555960461,0.04985246839765213,0.604272337145069,0.04974314454856017,0.44969104250241887,0.08376216178618243,39
114,2436,2460,25,96.55172413793103,393,0.7900658559335689,0.07617348415824556,0.5392395890777212,0.07505722747644931,0.4172422919550959,0.08428296829436181,20
118,6804,4294,25,95.37037037037037,265,0.7710458582121507,0.07055794387695694,0.48782804380824024,0.06072232877604356,0.2980812164344945,0.08488296111641475,20
109,3900,2464,27,96.18055555555556,309,0.8746973646655197,0.08291477053595553,0.6651845918766398,0.09293041720669538,0.4972213544334101,0.11387258986074196,41
117,3412,672,25,94.73684210526316,135,0.8828278784670649,0.02748092853838651,0.6476605978398513,0.04919845454522476,0.535962835650821,0.08462577406306197,39
121,692,3598,27,95.54655870445345,246,0.6543598057551273,0.10221469716132872,0.41981209602565445,0.09885375150788375,0.2895667368483072,0.09630274675627068,41
100,2048,2888,27,96.77852348993288,439,0.7958268290148257,0.058348729792682096,0.5670130261680209,0.05515888459844818,0.3934736788080146,0.05975967256328094,39
123,746,3966,27,96.4889466840052,428,0.870034629603038,0.06229939689192367,0.7165455863293517,0.08330285291847914,0.5888838890320722,0.07670028414401227,39
119,3516,642,23,94.52380952380952,175,0.8772180113544396,0.02953901077210677,0.7049256647836791,0.0647890889227651,0.5449633859800842,0.11886510176064431,39
120,668,3800,27,96.74355495251018,454,0.8531698055165764,0.03101405455979298,0.7239590695304261,0.07064715341040517,0.5880079175093728,0.07596218597980739,39
124,810,3552,27,96.7828418230563,426,0.8059267257841516,0.08450757384408407,0.6393928876300419,0.10225765406377112,0.4851891207701809,0.10077323938242246,39
125,820,3698,27,96.51324965132497,394,0.8537879622381601,0.055973716940300976,0.6471775577702238,0.07934734897492642,0.4981710787971648,0.08228624072875368,39
128,910,4350,27,96.56716417910448,379,0.7162167274394204,0.08911918926465728,0.45511973880234213,0.0666869151710629,0.3010388116740872,0.06756778416426858,39
144,3106,428,27,95.93613933236574,394,0.875112381803078,0.03025184727959798,0.6671966409538127,0.05695100868649556,0.510445383274995,0.09403108443406515,39
132,1244,3928,27,96.20253164556962,425,0.85053184124035,0.040064596147437896,0.6352472855320173,0.07269888172923401,0.4821728589293076,0.08400102002160549,39
136,2086,2576,27,95.9546925566343,373,0.8852255422382492,0.031836780163917375,0.7027082811770398,0.06800696062731014,0.5329824428269962,0.09734958413459832,39
134,1976,3086,27,96.9309462915601,425,0.7171594278299568,0.09956809921143123,0.485516771997232,0.07767927130616607,0.29855990221957013,0.08990594412793873,20
133,1408,2772,27,95.83333333333333,372,0.8719792448100413,0.03028808225019491,0.6874152655359365,0.06631566440852621,0.5183979358089066,0.07529755509274688,39
146,3246,1626,27,95.08196721311475,289,0.8406409041062649,0.03984039507648583,0.5992929274226921,0.045565665437242255,0.38045348906049986,0.11874074309546069,39
